2025-04-27,'Direct Deposit from FIS EBT for CODHS EBT',38.0
2025-04-01,'Signature purchase from 19-8032553300 COCA COLA JOHNSTOWN CO JOHNSTOWN CO US',-1.25
2025-04-01,'Signature purchase from 19-8032553300 COCA COLA JOHNSTOWN CO JOHNSTOWN CO US',-1.25
2025-04-01,'Signature purchase from 496404799884 DDS LIQUOR & FOOD MART BOULDER CO US',-27.74
2025-04-02,'Signature purchase from 19-8032553300 COCA COLA JOHNSTOWN CO JOHNSTOWN CO US',-1.25
2025-04-02,'Plan Fee 04/01/2025',-5.0
2025-04-03,'Signature purchase from 534202201165275 CIRCLE K 09865 BOULDER CO US',-11.22
2025-04-03,'Signature purchase from 19-8032553300 COCA COLA JOHNSTOWN CO JOHNSTOWN CO US',-1.25
2025-04-04,'Signature purchase from 19-8032553300 COCA COLA JOHNSTOWN CO JOHNSTOWN CO US',-1.25
2025-04-04,'Signature purchase from 19-8032553300 COCA COLA JOHNSTOWN CO JOHNSTOWN CO US',-1.25
2025-04-04,'Signature purchase from 19-8032553300 COCA COLA JOHNSTOWN CO JOHNSTOWN CO US',-1.25
2025-04-04,'Signature purchase from 534202201165275 CIRCLE K 09865 BOULDER CO US',-11.22
2025-04-05,'Signature purchase from 19-8032553300 COCA COLA JOHNSTOWN CO JOHNSTOWN CO US',-1.25
2025-04-05,'Signature purchase from 19-8032553300 COCA COLA JOHNSTOWN CO JOHNSTOWN CO US',-1.25
2025-04-06,'Signature purchase from 19-8032553300 COCA COLA JOHNSTOWN CO JOHNSTOWN CO US',-1.25
2025-04-06,'Signature purchase from 19-8032553300 COCA COLA JOHNSTOWN CO JOHNSTOWN CO US',-1.25
2025-04-06,'Signature purchase from 19-8032553300 COCA COLA JOHNSTOWN CO JOHNSTOWN CO US',-1.25
2025-04-06,'Signature purchase from 19-8032553300 COCA COLA JOHNSTOWN CO JOHNSTOWN CO US',-1.25
2025-04-06,'Signature purchase from 19-8032553300 COCA COLA JOHNSTOWN CO JOHNSTOWN CO US',-1.25
2025-04-06,'Signature purchase from 19-8032553300 COCA COLA JOHNSTOWN CO JOHNSTOWN CO US',-1.25
2025-04-07,'Signature purchase from 19-8032553300 COCA COLA JOHNSTOWN CO JOHNSTOWN CO US',-2.0
2025-04-07,'Signature purchase from 19-8032553300 COCA COLA JOHNSTOWN CO JOHNSTOWN CO US',-2.0
2025-04-07,'Signature purchase from 19-8032553300 COCA COLA JOHNSTOWN CO JOHNSTOWN CO US',-1.25
2025-04-07,'Signature purchase from 19-8032553300 COCA COLA JOHNSTOWN CO JOHNSTOWN CO US',-1.25
2025-04-07,'Signature purchase from 19-8032553300 COCA COLA JOHNSTOWN CO JOHNSTOWN CO US',-1.25
2025-04-08,'Signature purchase from 19-8032553300 COCA COLA JOHNSTOWN CO JOHNSTOWN CO US',-1.25
2025-04-08,'Signature purchase from 19-8032553300 COCA COLA JOHNSTOWN CO JOHNSTOWN CO US',-1.25
2025-04-09,'Signature purchase from 534202201165275 CIRCLE K 09865 BOULDER CO US',-7.94
2025-04-09,'Signature purchase from 19-8032553300 COCA COLA JOHNSTOWN CO JOHNSTOWN CO US',-1.25
2025-04-09,'Signature purchase from 19-8032553300 COCA COLA JOHNSTOWN CO JOHNSTOWN CO US',-1.25
2025-04-10,'Signature purchase from 19-8032553300 COCA COLA JOHNSTOWN CO JOHNSTOWN CO US',-1.25
2025-04-10,'Signature purchase from 19-8032553300 COCA COLA JOHNSTOWN CO JOHNSTOWN CO US',-1.25
2025-04-10,'Signature purchase from 19-8032553300 COCA COLA JOHNSTOWN CO JOHNSTOWN CO US',-1.25
2025-04-11,'Signature purchase from 347201178881 BREADWORKS BOULDER CO US',-13.95
2025-04-11,'Signature purchase from 534202201165275 CIRCLE K 09865 BOULDER CO US',-7.94
2025-04-11,'Signature purchase from 19-8032553300 COCA COLA JOHNSTOWN CO JOHNSTOWN CO US',-1.25
2025-04-13,'Signature purchase from 19-8032553300 COCA COLA JOHNSTOWN CO JOHNSTOWN CO US',-1.25
2025-04-13,'Signature purchase from 19-8032553300 COCA COLA JOHNSTOWN CO JOHNSTOWN CO US',-1.25
2025-04-13,'Signature purchase from 19-8032553300 COCA COLA JOHNSTOWN CO JOHNSTOWN CO US',-1.25
2025-04-13,'Signature purchase from 19-8032553300 COCA COLA JOHNSTOWN CO JOHNSTOWN CO US',-1.25
2025-04-13,'Signature purchase from 19-8032553300 COCA COLA JOHNSTOWN CO JOHNSTOWN CO US',-1.25
2025-04-13,'Signature purchase from 19-8032553300 COCA COLA JOHNSTOWN CO JOHNSTOWN CO US',-1.25
2025-04-14,'Signature purchase from 19-8032553300 COCA COLA JOHNSTOWN CO JOHNSTOWN CO US',-1.25
2025-04-14,'Signature purchase from 19-8032553300 COCA COLA JOHNSTOWN CO JOHNSTOWN CO US',-1.25
2025-04-14,'Signature purchase from 534202201165275 CIRCLE K 09865 BOULDER CO US',-7.94
2025-04-14,'Signature purchase from 330592928882 SHELL OIL 57444450407 BOULDER CO US',-19.47
2025-04-15,'Signature purchase from 19-8032553300 COCA COLA JOHNSTOWN CO JOHNSTOWN CO US',-1.25
2025-04-15,'Signature purchase from 19-8032553300 COCA COLA JOHNSTOWN CO JOHNSTOWN CO US',-1.25
2025-04-15,'Signature purchase from 19-8032553300 COCA COLA JOHNSTOWN CO JOHNSTOWN CO US',-1.25
2025-04-15,'Signature purchase from 19-8032553300 COCA COLA JOHNSTOWN CO JOHNSTOWN CO US',-1.25
2025-04-16,'Signature purchase from 19-8032553300 COCA COLA JOHNSTOWN CO JOHNSTOWN CO US',-1.25
2025-04-16,'Signature purchase from 19-8032553300 COCA COLA JOHNSTOWN CO JOHNSTOWN CO US',-1.25
2025-04-16,'Signature purchase from 534202201165275 CIRCLE K 09865 BOULDER CO US',-22.9
2025-04-17,'Signature purchase from 19-8032553300 COCA COLA JOHNSTOWN CO JOHNSTOWN CO US',-1.25
2025-04-17,'Signature purchase from 19-8032553300 COCA COLA JOHNSTOWN CO JOHNSTOWN CO US',-1.25
2025-04-17,'Signature purchase from 19-8032553300 COCA COLA JOHNSTOWN CO JOHNSTOWN CO US',-1.25
