2022-04-26,'Direct Deposit from FIS EBT for CODHS EBT',530.1
2022-04-01,'Signature purchase from 984213689883 AMANTE UPTOWN BOULDER CO US',-5.18
2022-04-01,'PIN purchase from NNT BREADWORKS 002238 2644 BROADWAY ST BOULDER COUS',-5.77
2022-04-02,'Signature purchase from 330629000267860 MASABI_RTD 303-299-6000 CO US',-3.0
2022-04-02,'Signature purchase from 15-8036758897 BREWING MARKET COFFEE BAS BOULDER CO US',-3.1
2022-04-02,'Plan Fee 04/01/2022',-5.0
2022-04-02,'Signature purchase from 599481901543100 STARBUCKS STORE 21402 BOULDER CO US',-3.22
2022-04-02,'Signature purchase from 4445197772509 WENDY'S - 11318 BOULDER CO US',-3.37
2022-04-03,'Signature purchase from 008788240042047 BROADWAY WINE & SPIRIT BOULDER CO US',-8.31
2022-04-03,'Signature purchase from 330629000267860 MASABI_RTD 303-299-6000 CO US',-3.0
2022-04-03,'Signature purchase from 599481901543100 STARBUCKS STORE 21402 BOULDER CO US',-3.22
2022-04-03,'PIN purchase from 7-ELEVEN 1091 13TH US BOULDER COUS',-2.17
2022-04-03,'PIN purchase from 000000000883445 SHELL SERVICE STATION BOULDER CO US',-8.31
2022-04-04,'Signature purchase from 225139399995 TIERRA Y FUEGO TAQUERIA BOULDER CO US',-4.9
2022-04-04,'Signature purchase from 984213689883 AMANTE UPTOWN BOULDER CO US',-1.63
2022-04-04,'Signature purchase from 599481901543100 STARBUCKS STORE 21402 BOULDER CO US',-3.22
2022-04-04,'PIN purchase from 7-ELEVEN 1091 13TH US BOULDER COUS',-2.17
2022-04-04,'Signature purchase from 03-8030787108 SWEET COW NORTH BOULDER BOULDER CO US',-4.36
2022-04-05,'Signature purchase from 599481901543100 STARBUCKS STORE 21402 BOULDER CO US',-7.85
2022-04-05,'PIN purchase from 000000000883445 SHELL SERVICE STATION BOULDER CO US',-8.31
2022-04-06,'Signature purchase from 395707735681 VESTA *AT&T PREPAID 866-6083007 OR US',-23.6
2022-04-06,'Signature purchase from 984213689883 AMANTE UPTOWN BOULDER CO US',-1.63
2022-04-06,'Signature purchase from 984213689883 AMANTE UPTOWN BOULDER CO US',-3.04
2022-04-06,'Signature purchase from 599481901543100 STARBUCKS STORE 21402 BOULDER CO US',-3.22
2022-04-06,'Signature purchase from 599481901543100 STARBUCKS STORE 21402 BOULDER CO US',-0.54
2022-04-06,'Signature purchase from 599481901543100 STARBUCKS STORE 21402 BOULDER CO US',-3.22
2022-04-06,'PIN purchase from 7-ELEVEN 1091 13TH US BOULDER COUS',-2.17
2022-04-06,'PIN purchase from 16022T24 WALGREENS STORE 1111 BROA BOULDER CO US',-6.84
2022-04-06,'Signature purchase from 330629000267860 MASABI_RTD 303-299-6000 CO US',-3.0
2022-04-07,'Signature purchase from 225139399995 TIERRA Y FUEGO TAQUERIA BOULDER CO US',-7.36
2022-04-07,'Signature purchase from 984213689883 AMANTE UPTOWN BOULDER CO US',-1.63
2022-04-07,'Signature purchase from 984213689883 AMANTE UPTOWN BOULDER CO US',-1.63
2022-04-07,'Signature purchase from 599481901543100 STARBUCKS STORE 21402 BOULDER CO US',-3.22
2022-04-07,'Signature purchase from 599481901543100 STARBUCKS STORE 21402 BOULDER CO US',-0.54
2022-04-07,'Signature purchase from 599481901543100 STARBUCKS STORE 21402 BOULDER CO US',-0.54
2022-04-07,'PIN purchase from 000000000883445 SHELL SERVICE STATION BOULDER CO US',-8.31
2022-04-08,'Signature purchase from 372619000881 NOODLES & CO 102 BOULDER CO US',-10.81
2022-04-08,'Signature purchase from 984213689883 AMANTE UPTOWN BOULDER CO US',-3.04
2022-04-08,'Signature purchase from 599481901543100 STARBUCKS STORE 21402 BOULDER CO US',-3.22
2022-04-08,'PIN purchase from #5700 EVERYDAY STORE 1275 13TH ST BOULDER COUS',-2.17
2022-04-08,'Signature purchase from 1VKWOGBF44BU45L DOORDASH DASHPASS WWW.DOORDASH. CA US',-9.99
2022-04-09,'Signature purchase from 330629000267860 MASABI_RTD 303-299-6000 CO US',-3.0
2022-04-09,'Signature purchase from 08217060109MDF1 MCDONALD'S F109 BOULDER CO US',-7.29
2022-04-09,'Signature purchase from 08217060109MDF1 MCDONALD'S F109 BOULDER CO US',-6.53
2022-04-09,'PIN purchase from 7-ELEVEN 1091 13TH US BOULDER COUS',-17.47
2022-04-09,'Signature purchase from 330629000267860 MASABI_RTD 303-299-6000 CO US',-3.0
2022-04-10,'Signature purchase from 372619000881 NOODLES & CO 102 BOULDER CO US',-7.63
2022-04-10,'PIN purchase from 7-ELEVEN 1091 13TH US BOULDER COUS',-7.47
2022-04-10,'PIN purchase from 7-ELEVEN 1091 13TH US BOULDER COUS',-4.12
2022-04-10,'Signature purchase from 599291101543100 STARBUCKS STORE 10857 BOULDER CO US',-3.22
2022-04-10,'PIN purchase from 000000000883445 SHELL SERVICE STATION BOULDER CO US',-8.31
2022-04-11,'Signature purchase from 056947000049733 VESTA *AT&T PREPAID 866-608-3007 OR US',-23.6
2022-04-11,'Signature purchase from 599481901543100 STARBUCKS STORE 21402 BOULDER CO US',-3.22
2022-04-11,'Signature purchase from 599481901543100 STARBUCKS STORE 21402 BOULDER CO US',-0.54
2022-04-11,'PIN purchase from #5700 EVERYDAY STORE 1275 13TH ST BOULDER COUS',-6.74
2022-04-11,'PIN purchase from 000000000883445 SHELL SERVICE STATION BOULDER CO US',-10.26
2022-04-12,'Signature purchase from 599481901543100 STARBUCKS STORE 21402 BOULDER CO US',-7.85
2022-04-12,'PIN purchase from 000000000883445 SHELL SERVICE STATION BOULDER CO US',-8.31
2022-04-13,'Signature purchase from 984213689883 AMANTE UPTOWN BOULDER CO US',-1.63
2022-04-13,'Signature purchase from 599481901543100 STARBUCKS STORE 21402 BOULDER CO US',-3.22
2022-04-13,'Signature purchase from 599481901543100 STARBUCKS STORE 21402 BOULDER CO US',-0.54
2022-04-13,'PIN purchase from 16022T24 WALGREENS STORE 1111 BROA BOULDER CO US',-17.57
2022-04-13,'Signature purchase from 330629000267860 MASABI_RTD 303-299-6000 CO US',-3.0
2022-04-14,'Signature purchase from 984213689883 AMANTE UPTOWN BOULDER CO US',-1.63
2022-04-14,'Signature purchase from 599481901543100 STARBUCKS STORE 21402 BOULDER CO US',-7.85
2022-04-14,'PIN purchase from 000000000883445 SHELL SERVICE STATION BOULDER CO US',-8.31
2022-04-15,'Signature purchase from 599481901543100 STARBUCKS STORE 21402 BOULDER CO US',-3.22
2022-04-15,'Signature purchase from 599481901543100 STARBUCKS STORE 21402 BOULDER CO US',-5.72
2022-04-15,'PIN purchase from 16022T23 WALGREENS STORE 1111 BROA BOULDER CO US',-7.57
2022-04-16,'Signature purchase from 984213689883 AMANTE UPTOWN BOULDER CO US',-1.63
2022-04-16,'Signature purchase from 599481901543100 STARBUCKS STORE 21402 BOULDER CO US',-7.85
2022-04-16,'Signature purchase from 4445029935569 TST* FAT SHACK - BOULDER BOULDER CO US',-11.72
2022-04-19,'Signature purchase from 984213689883 AMANTE UPTOWN BOULDER CO US',-1.63
2022-04-26,'PIN purchase from #5700 EVERYDAY STORE 1275 13TH ST BOULDER COUS',-8.15
2022-04-27,'Signature purchase from 372619000881 NOODLES & CO 102 BOULDER CO US',-7.63
2022-04-27,'PIN purchase from 16022T24 WALGREENS STORE 1111 BROA BOULDER CO US',-7.57
2022-04-27,'PIN purchase from #5700 EVERYDAY STORE 1275 13TH ST BOULDER COUS',-3.52
2022-04-28,'Signature purchase from 330629000267860 MASABI_RTD 303-299-6000 CO US',-3.0
2022-04-28,'Signature purchase from 599481901543100 STARBUCKS STORE 21402 BOULDER CO US',-3.22
2022-04-28,'PIN purchase from 16022T24 WALGREENS STORE 1111 BROA BOULDER CO US',-17.57
2022-04-28,'PIN purchase from 7-ELEVEN 1091 13TH US BOULDER COUS',-1.73
2022-04-28,'Signature purchase from 4445029935569 TST* FAT SHACK - BOULDER BOULDER CO US',-3.54
2022-04-28,'Signature purchase from 330629000267860 MASABI_RTD 303-299-6000 CO US',-3.0
2022-04-29,'Signature purchase from 984213689883 AMANTE UPTOWN BOULDER CO US',-1.63
