2023-04-26,'Direct Deposit from FIS EBT for CODHS EBT',635.0
2023-04-01,'Signature purchase from 984213689883 AMANTE UPTOWN BOULDER CO US',-1.63
2023-04-01,'Signature purchase from 984213689883 AMANTE UPTOWN BOULDER CO US',-3.54
2023-04-01,'Signature purchase from 599481901543100 STARBUCKS STORE 21402 BOULDER CO US',-3.22
2023-04-01,'Signature purchase from 4445197772509 WENDY'S - 11318 BOULDER CO US',-12.64
2023-04-01,'Signature purchase from 330592928882 SHELL OIL 57444450407 BOULDER CO US',-10.62
2023-04-02,'Signature purchase from 330629000267860 MASABI_RTD 303-299-6000 CO US',-3.0
2023-04-02,'Signature purchase from 372619000881 NOODLES & CO 102 BOULDER CO US',-7.9
2023-04-02,'Plan Fee 04/01/2023',-5.0
2023-04-02,'PIN purchase from 16022T24 WALGREENS STORE 1111 BROA BOULDER CO US',-7.57
2023-04-02,'Signature purchase from 599481901543100 STARBUCKS STORE 21402 BOULDER CO US',-3.22
2023-04-02,'PIN purchase from #5700 EVERYDAY S 1275 13TH ST US BOULDER COUS',-5.49
2023-04-02,'Signature purchase from 330629000267860 MASABI_RTD 303-299-6000 CO US',-3.0
2023-04-03,'Signature purchase from 372619000881 NOODLES & CO 102 BOULDER CO US',-11.99
2023-04-03,'PIN purchase from 16022T23 WALGREENS STORE 1111 BROA BOULDER CO US',-12.57
2023-04-03,'Signature purchase from 599481901543100 STARBUCKS STORE 21402 BOULDER CO US',-3.22
2023-04-04,'Signature purchase from 330629000267860 MASABI_RTD 303-299-6000 CO US',-3.0
2023-04-04,'PIN purchase from 16022T23 WALGREENS STORE 1111 BROA BOULDER CO US',-12.57
2023-04-04,'Signature purchase from 599481901543100 STARBUCKS STORE 21402 BOULDER CO US',-3.22
2023-04-04,'Signature purchase from 4445197772509 WENDY'S - 11318 BOULDER CO US',-13.05
2023-04-04,'Signature purchase from 056947000049733 VESTA *AT&T PREPAID 866-608-3007 OR US',-45.64
2023-04-04,'Signature purchase from 330629000267860 MASABI_RTD 303-299-6000 CO US',-3.0
2023-04-05,'Signature purchase from 372619000881 NOODLES & CO 102 BOULDER CO US',-7.9
2023-04-05,'Signature purchase from 599481901543100 STARBUCKS STORE 21402 BOULDER CO US',-3.22
2023-04-05,'Signature purchase from 599481901543100 STARBUCKS STORE 21402 BOULDER CO US',-5.19
2023-04-05,'PIN purchase from 000000000883445 SHELL SERVICE STATION BOULDER CO US',-8.66
2023-04-05,'Signature purchase from 330629000267860 MASABI_RTD 303-299-6000 CO US',-3.0
2023-04-06,'Signature purchase from 599481901543100 STARBUCKS STORE 21402 BOULDER CO US',-3.22
2023-04-06,'Signature purchase from 4445197772509 WENDY'S - 11318 BOULDER CO US',-13.05
2023-04-06,'PIN purchase from 720000096519 CIRCLE K 09865 BOULDER CO US',-8.83
2023-04-06,'Signature purchase from 248750000103177 GOOGLE *rhmsoft 855-836-3987 CA US',-4.14
2023-04-06,'Signature purchase from 330629000267860 MASABI_RTD 303-299-6000 CO US',-3.0
2023-04-07,'Signature purchase from 248751000103177 GOOGLE *rhmsoft 855-836-3987 CA US',-4.14
2023-04-07,'Signature purchase from 4445197772509 WENDY'S - 11318 BOULDER CO US',-13.05
2023-04-08,'Signature purchase from 599481901543100 STARBUCKS STORE 21402 BOULDER CO US',-3.22
2023-04-08,'PIN purchase from 16022T22 WALGREENS STORE 1111 BROA BOULDER CO US',-12.57
2023-04-09,'Signature purchase from 984213689883 AMANTE UPTOWN BOULDER CO US',-3.04
2023-04-09,'Signature purchase from 599481901543100 STARBUCKS STORE 21402 BOULDER CO US',-3.22
2023-04-09,'Signature purchase from 599481901543100 STARBUCKS STORE 21402 BOULDER CO US',-0.55
2023-04-09,'Signature purchase from 599481901543100 STARBUCKS STORE 21402 BOULDER CO US',-0.55
2023-04-09,'Signature purchase from 4445197772509 WENDY'S - 11318 BOULDER CO US',-13.05
