2023-01-27,'Direct Deposit from FIS EBT for CODHS EBT',611.01
2023-01-01,'Signature purchase from 372619000881 NOODLES & CO 102 BOULDER CO US',-11.44
2023-01-01,'Signature purchase from 984213689883 AMANTE UPTOWN BOULDER CO US',-3.04
2023-01-01,'Signature purchase from 984213689883 AMANTE UPTOWN BOULDER CO US',-1.63
2023-01-01,'Signature purchase from 4445197772509 WENDY'S - 11318 BOULDER CO US',-3.8
2023-01-01,'Signature purchase from 4445197772509 WENDY'S - 11318 BOULDER CO US',-7.62
2023-01-01,'PIN purchase from 000000000883445 SHELL SERVICE STATION BOULDER CO US',-8.56
2023-01-02,'Signature purchase from 372619000881 NOODLES & CO 102 BOULDER CO US',-7.63
2023-01-02,'Signature purchase from 984213689883 AMANTE UPTOWN BOULDER CO US',-1.63
2023-01-02,'Signature purchase from 984213689883 AMANTE UPTOWN BOULDER CO US',-1.53
2023-01-02,'Plan Fee 01/01/2023',-5.0
2023-01-02,'Signature purchase from 599481901543100 STARBUCKS STORE 21402 BOULDER CO US',-3.22
2023-01-02,'PIN purchase from 000000000883445 SHELL SERVICE STATION BOULDER CO US',-8.56
2023-01-03,'Signature purchase from 056947000049733 VESTA *AT&T PREPAID 866-608-3007 OR US',-23.81
2023-01-03,'Signature purchase from 984213689883 AMANTE UPTOWN BOULDER CO US',-3.81
2023-01-03,'Signature purchase from 984213689883 AMANTE UPTOWN BOULDER CO US',-5.18
2023-01-03,'Signature purchase from 599291101543100 STARBUCKS STORE 10857 BOULDER CO US',-3.22
2023-01-03,'PIN purchase from BREADWORKS 2644 BROADWAY ST US BOULDER COUS',-8.99
2023-01-03,'PIN purchase from BREADWORKS 2644 BROADWAY ST US BOULDER COUS',-2.55
2023-01-03,'PIN purchase from BREADWORKS 2644 BROADWAY ST US BOULDER COUS',-2.72
2023-01-03,'Signature purchase from 4445197772509 WENDY'S - 11318 BOULDER CO US',-8.15
2023-01-03,'PIN purchase from 000000000883445 SHELL SERVICE STATION BOULDER CO US',-8.56
2023-01-04,'Signature purchase from 372619000881 NOODLES & CO 102 BOULDER CO US',-11.44
2023-01-04,'PIN purchase from 000000000883445 SHELL SERVICE STATION BOULDER CO US',-8.56
2023-01-05,'Signature purchase from 984213689883 AMANTE UPTOWN BOULDER CO US',-3.81
2023-01-05,'Signature purchase from 984213689883 AMANTE UPTOWN BOULDER CO US',-3.54
2023-01-05,'Signature purchase from 599291101543100 STARBUCKS STORE 10857 BOULDER CO US',-3.22
2023-01-05,'Signature purchase from 4445197772509 WENDY'S - 11318 BOULDER CO US',-6.86
2023-01-05,'Signature purchase from 4445197772509 WENDY'S - 11318 BOULDER CO US',-8.71
2023-01-05,'PIN purchase from 000000000883445 SHELL SERVICE STATION BOULDER CO US',-8.56
2023-01-06,'Signature purchase from 372619000881 NOODLES & CO 102 BOULDER CO US',-11.44
2023-01-06,'Signature purchase from 984213689883 AMANTE UPTOWN BOULDER CO US',-3.81
2023-01-06,'Signature purchase from 984213689883 AMANTE UPTOWN BOULDER CO US',-3.54
2023-01-06,'PIN purchase from BREADWORKS 2644 BROADWAY ST US BOULDER COUS',-9.43
2023-01-06,'PIN purchase from BREADWORKS 2644 BROADWAY ST US BOULDER COUS',-4.09
2023-01-06,'Signature purchase from 599291101543100 STARBUCKS STORE 10857 BOULDER CO US',-3.22
2023-01-06,'Signature purchase from 4445197772509 WENDY'S - 11318 BOULDER CO US',-3.91
2023-01-06,'PIN purchase from 000000000883445 SHELL SERVICE STATION BOULDER CO US',-8.56
2023-01-06,'Signature purchase from 056947000049733 VESTA *AT&T PREPAID 866-608-3007 OR US',-34.72
2023-01-07,'Signature purchase from 984213689883 AMANTE UPTOWN BOULDER CO US',-3.54
2023-01-07,'Signature purchase from 4445197772509 WENDY'S - 11318 BOULDER CO US',-12.84
2023-01-08,'Signature purchase from 372619000881 NOODLES & CO 102 BOULDER CO US',-11.44
2023-01-08,'Signature purchase from 984213689883 AMANTE UPTOWN BOULDER CO US',-2.5
2023-01-08,'Signature purchase from 599291101543100 STARBUCKS STORE 10857 BOULDER CO US',-7.86
2023-01-08,'Signature purchase from 4445197772509 WENDY'S - 11318 BOULDER CO US',-6.86
2023-01-08,'Signature purchase from 4445197772509 WENDY'S - 11318 BOULDER CO US',-6.86
2023-01-08,'PIN purchase from 000000000883445 SHELL SERVICE STATION BOULDER CO US',-8.56
2023-01-08,'PIN purchase from 000000000883445 SHELL SERVICE STATION BOULDER CO US',-1.73
2023-01-09,'Signature purchase from 984213689883 AMANTE UPTOWN BOULDER CO US',-3.54
2023-01-09,'Signature purchase from 984213689883 AMANTE UPTOWN BOULDER CO US',-2.88
2023-01-09,'PIN purchase from BREADWORKS 2644 BROADWAY ST US BOULDER COUS',-2.72
2023-01-09,'Signature purchase from 599291101543100 STARBUCKS STORE 10857 BOULDER CO US',-3.22
2023-01-09,'PIN purchase from BREADWORKS 2644 BROADWAY ST US BOULDER COUS',-1.26
2023-01-09,'Signature purchase from 4445197772509 WENDY'S - 11318 BOULDER CO US',-3.91
2023-01-09,'Signature purchase from 4445197772509 WENDY'S - 11318 BOULDER CO US',-6.86
2023-01-09,'PIN purchase from 000000000883445 SHELL SERVICE STATION BOULDER CO US',-8.56
2023-01-10,'Signature purchase from 372619000881 NOODLES & CO 102 BOULDER CO US',-9.83
2023-01-10,'Signature purchase from 984213689883 AMANTE UPTOWN BOULDER CO US',-4.36
2023-01-11,'Signature purchase from 984213689883 AMANTE UPTOWN BOULDER CO US',-3.54
2023-01-11,'Signature purchase from 599481901543100 STARBUCKS STORE 21402 BOULDER CO US',-3.22
2023-01-11,'Signature purchase from 599481901543100 STARBUCKS STORE 21402 BOULDER CO US',-0.55
2023-01-11,'Signature purchase from 4445197772509 WENDY'S - 11318 BOULDER CO US',-12.84
2023-01-12,'Signature purchase from 372619000881 NOODLES & CO 102 BOULDER CO US',-7.63
2023-01-12,'Signature purchase from 599291101543100 STARBUCKS STORE 10857 BOULDER CO US',-3.22
2023-01-12,'Signature purchase from 4445197772509 WENDY'S - 11318 BOULDER CO US',-8.15
2023-01-12,'Signature purchase from 4445197772509 WENDY'S - 11318 BOULDER CO US',-3.81
2023-01-12,'PIN purchase from 000000000883445 SHELL SERVICE STATION BOULDER CO US',-8.56
2023-01-12,'Signature purchase from 008788240042047 BROADWAY WINE & SPIRIT BOULDER CO US',-9.35
2023-01-13,'Signature purchase from 984213689883 AMANTE UPTOWN BOULDER CO US',-5.18
2023-01-13,'Signature purchase from 984213689883 AMANTE UPTOWN BOULDER CO US',-3.04
2023-01-13,'Signature purchase from 4445197772509 WENDY'S - 11318 BOULDER CO US',-7.84
2023-01-27,'PIN purchase from 04400073506901 7-ELEVEN BOULDER CO US',-7.26
2023-01-27,'Signature purchase from 330629000267860 MASABI_RTD 303-299-6000 CO US',-3.0
2023-01-28,'Signature purchase from 224129495996 MUSTARDS LAST STAND BOULDER CO US',-11.31
2023-01-28,'Signature purchase from 984213689883 AMANTE UPTOWN BOULDER CO US',-1.63
2023-01-28,'PIN purchase from BREADWORKS 2644 BROADWAY ST US BOULDER COUS',-4.09
2023-01-28,'Signature purchase from 4445197772509 WENDY'S - 11318 BOULDER CO US',-7.19
2023-01-28,'Signature purchase from 4445197772509 WENDY'S - 11318 BOULDER CO US',-7.84
2023-01-28,'PIN purchase from BREADWORKS 2644 BROADWAY ST US BOULDER COUS',-2.4
2023-01-28,'PIN purchase from 16022T23 WALGREENS STORE 1111 BROA BOULDER CO US',-12.57
2023-01-28,'Signature purchase from 330629000267860 MASABI_RTD 303-299-6000 CO US',-3.0
2023-01-29,'Signature purchase from 372619000881 NOODLES & CO 102 BOULDER CO US',-3.56
2023-01-29,'Signature purchase from 372619000881 NOODLES & CO 102 BOULDER CO US',-11.44
2023-01-29,'Signature purchase from 599481901543100 STARBUCKS STORE 21402 BOULDER CO US',-3.22
2023-01-29,'Signature purchase from 330629000267860 MASABI_RTD 303-299-6000 CO US',-3.0
2023-01-30,'Signature purchase from 330629000267860 MASABI_RTD 303-299-6000 CO US',-1.5
2023-01-31,'Signature purchase from 329280009997 NORTH BOULDER LIQUOR BOULDER CO US',-10.51
2023-01-31,'Signature purchase from 4445197772509 WENDY'S - 11318 BOULDER CO US',-14.04
2023-01-31,'PIN purchase from 16022T24 WALGREENS STORE 1111 BROA BOULDER CO US',-7.57
