2022-06-27,'Direct Deposit from FIS EBT for CODHS EBT',530.1
2022-06-01,'Signature purchase from 08217061053MDF1 MCDONALD'S F1053 BOULDER CO US',-10.66
2022-06-01,'Signature purchase from 984213689883 AMANTE UPTOWN BOULDER CO US',-1.53
2022-06-01,'PIN purchase from NNT BREADWORKS 002193 2644 BROADWAY ST BOULDER COUS',-6.08
2022-06-01,'PIN purchase from 16022T23 WALGREENS STORE 1111 BROA BOULDER CO US',-7.57
2022-06-02,'Signature purchase from 330629000267860 MASABI_RTD 303-299-6000 CO US',-3.0
2022-06-02,'Signature purchase from 372619000881 NOODLES & CO 102 BOULDER CO US',-10.63
2022-06-02,'Plan Fee 06/01/2022',-5.0
2022-06-02,'PIN purchase from 720000096522 CIRCLE K 09861 BOULDER CO US',-8.06
2022-06-03,'Signature purchase from 330629000267860 MASABI_RTD 303-299-6000 CO US',-3.0
2022-06-03,'Signature purchase from 08217061053MDF1 MCDONALD'S F1053 BOULDER CO US',-10.66
2022-06-03,'Signature purchase from 599291101543100 STARBUCKS STORE 10857 BOULDER CO US',-5.4
2022-06-03,'PIN purchase from #5700 EVERYDAY STORE 1275 13TH ST BOULDER COUS',-8.25
2022-06-04,'Signature purchase from 330629000267860 MASABI_RTD 303-299-6000 CO US',-3.0
2022-06-04,'PIN purchase from TARGET T-0064 2800 Pearl St Boulder COUS',-90.96
2022-06-04,'PIN purchase from 16022T22 WALGREENS STORE 1111 BROA BOULDER CO US',-7.57
2022-06-04,'Signature purchase from 330629000267860 MASABI_RTD 303-299-6000 CO US',-3.0
2022-06-05,'Signature purchase from 08217060109MDF1 MCDONALD'S F109 BOULDER CO US',-10.66
2022-06-05,'PIN purchase from 555960277500000 BOULDER CONVENIENCE INC BOULDER CO US',-8.1
2022-06-05,'Signature purchase from 330629000267860 MASABI_RTD 303-299-6000 CO US',-3.0
2022-06-06,'Signature purchase from 984213689883 AMANTE UPTOWN BOULDER CO US',-6.2
2022-06-06,'PIN purchase from 720000096546 CIRCLE K 09851 BOULDER CO US',-7.88
2022-06-06,'Signature purchase from 330629000267860 MASABI_RTD 303-299-6000 CO US',-3.0
2022-06-07,'PIN purchase from 720000096546 CIRCLE K 09851 BOULDER CO US',-7.88
2022-06-07,'PIN purchase from 029807552062338 GOODWILL BOULDER 2486 BAS BOULDER CO US',-24.0
2022-06-07,'Signature purchase from 330629000267860 MASABI_RTD 303-299-6000 CO US',-3.0
2022-06-08,'PIN purchase from 720000096522 CIRCLE K 09861 BOULDER CO US',-10.23
2022-06-08,'Signature purchase from 330629000267860 MASABI_RTD 303-299-6000 CO US',-3.0
2022-06-09,'Signature purchase from 08217061053MDF1 MCDONALD'S F1053 BOULDER CO US',-10.66
2022-06-09,'Signature purchase from 599291101543100 STARBUCKS STORE 10857 BOULDER CO US',-5.4
2022-06-09,'PIN purchase from 720000096522 CIRCLE K 09861 BOULDER CO US',-10.23
2022-06-10,'Signature purchase from 330629000267860 MASABI_RTD 303-299-6000 CO US',-3.0
2022-06-10,'Signature purchase from 08217061053MDF1 MCDONALD'S F1053 BOULDER CO US',-6.75
2022-06-10,'Signature purchase from 984213689883 AMANTE UPTOWN BOULDER CO US',-1.63
2022-06-10,'PIN purchase from 720000096522 CIRCLE K 09861 BOULDER CO US',-8.06
2022-06-11,'Signature purchase from 330629000267860 MASABI_RTD 303-299-6000 CO US',-3.0
2022-06-11,'Signature purchase from 08217061053MDF1 MCDONALD'S F1053 BOULDER CO US',-6.75
2022-06-11,'PIN purchase from GOODWILL BOULDER 2486 BASELINE RD BOULDER COUS',-14.0
2022-06-11,'Signature purchase from 420429002146855 Subway 11652 Boulder CO US',-3.29
2022-06-11,'Signature purchase from 420429002146855 Subway 11652 Boulder CO US',-6.48
2022-06-11,'Signature purchase from 330629000267860 MASABI_RTD 303-299-6000 CO US',-3.0
2022-06-12,'Signature purchase from 984213689883 AMANTE UPTOWN BOULDER CO US',-1.53
2022-06-12,'Signature purchase from 4445197772509 WENDY'S - 11318 BOULDER CO US',-2.28
2022-06-12,'Signature purchase from 4445197772509 WENDY'S - 11318 BOULDER CO US',-7.82
2022-06-12,'Signature purchase from 4445197772509 WENDY'S - 11318 BOULDER CO US',-2.71
2022-06-12,'Signature purchase from 056947000049733 VESTA *AT&T PREPAID 866-608-3007 OR US',-72.62
2022-06-12,'Signature purchase from 445488848992 DD DOORDASH MCDONALDS 855-973-1040 CA US',-27.08
2022-06-12,'Signature purchase from 330629000267860 MASABI_RTD 303-299-6000 CO US',-3.0
2022-06-12,'Signature purchase from 008788240042047 BROADWAY WINE & SPIRIT BOULDER CO US',-8.31
2022-06-13,'PIN purchase from 720000096546 CIRCLE K 09851 BOULDER CO US',-7.88
2022-06-13,'Signature purchase from 4445197772509 WENDY'S - 11318 BOULDER CO US',-10.1
2022-06-13,'Signature purchase from 330629000267860 MASABI_RTD 303-299-6000 CO US',-3.0
2022-06-14,'Signature purchase from 008788240042047 BROADWAY WINE & SPIRIT BOULDER CO US',-8.31
2022-06-14,'Signature purchase from 984213689883 AMANTE UPTOWN BOULDER CO US',-1.63
2022-06-14,'Signature purchase from 599481901543100 STARBUCKS STORE 21402 BOULDER CO US',-7.85
2022-06-14,'PIN purchase from 16022T24 WALGREENS STORE 1111 BROA BOULDER CO US',-7.57
2022-06-14,'PIN purchase from 000000000883445 SHELL SERVICE STATION BOULDER CO US',-8.45
2022-06-14,'Signature purchase from 330629000267860 MASABI_RTD 303-299-6000 CO US',-3.0
2022-06-15,'PIN purchase from 720000096546 CIRCLE K 09851 BOULDER CO US',-10.38
2022-06-15,'PIN purchase from 16022T71 WALGREENS STORE 1111 BROA BOULDER CO US',-2.71
2022-06-16,'Signature purchase from 08217060109MDF1 MCDONALD'S F109 BOULDER CO US',-9.35
2022-06-16,'PIN purchase from 16022T22 WALGREENS STORE 1111 BROA BOULDER CO US',-7.57
2022-06-16,'Signature purchase from 599481901543100 STARBUCKS STORE 21402 BOULDER CO US',-4.63
2022-06-16,'PIN purchase from 7-ELEVEN 1091 13TH US BOULDER COUS',-1.73
2022-06-17,'Signature purchase from 330629000267860 MASABI_RTD 303-299-6000 CO US',-3.0
2022-06-17,'Signature purchase from 372619000881 NOODLES & CO 102 BOULDER CO US',-11.35
2022-06-17,'PIN purchase from 16022T24 WALGREENS STORE 1111 BROA BOULDER CO US',-7.57
2022-06-17,'Signature purchase from 330629000267860 MASABI_RTD 303-299-6000 CO US',-3.0
2022-06-18,'Signature purchase from 372619000881 NOODLES & CO 102 BOULDER CO US',-7.9
2022-06-18,'Signature purchase from 599481901543100 STARBUCKS STORE 21402 BOULDER CO US',-3.22
2022-06-18,'PIN purchase from 16022T71 WALGREENS STORE 1111 BROA BOULDER CO US',-7.57
2022-06-18,'PIN purchase from #5700 EVERYDAY STORE 1275 13TH ST BOULDER COUS',-8.36
2022-06-18,'PIN purchase from #5700 EVERYDAY STORE 1275 13TH ST BOULDER COUS',-2.87
2022-06-18,'Signature purchase from 445488848992 DD DOORDASH MCDONALDS 855-973-1040 CA US',-27.85
2022-06-18,'Signature purchase from 330629000267860 MASABI_RTD 303-299-6000 CO US',-3.0
2022-06-19,'Signature purchase from 984213689883 AMANTE UPTOWN BOULDER CO US',-1.63
2022-06-19,'PIN purchase from 16022T71 WALGREENS STORE 1111 BROA BOULDER CO US',-7.57
2022-06-19,'Signature purchase from 330629000267860 MASABI_RTD 303-299-6000 CO US',-3.0
2022-06-20,'Signature purchase from 08217060109MDF1 MCDONALD'S F109 BOULDER CO US',-8.26
2022-06-20,'Signature purchase from 984213689883 AMANTE UPTOWN BOULDER CO US',-4.57
2022-06-20,'Signature purchase from 984213689883 AMANTE UPTOWN BOULDER CO US',-1.53
2022-06-20,'PIN purchase from #5700 EVERYDAY STORE 1275 13TH ST BOULDER COUS',-8.25
2022-06-20,'Signature purchase from 330629000267860 MASABI_RTD 303-299-6000 CO US',-3.0
2022-06-21,'Signature purchase from 984213689883 AMANTE UPTOWN BOULDER CO US',-3.16
2022-06-21,'Signature purchase from 4445197772509 WENDY'S - 11318 BOULDER CO US',-7.82
2022-06-21,'PIN purchase from 000000000883445 SHELL SERVICE STATION BOULDER CO US',-8.58
2022-06-21,'Signature purchase from 330629000267860 MASABI_RTD 303-299-6000 CO US',-3.0
2022-06-22,'Signature purchase from 984213689883 AMANTE UPTOWN BOULDER CO US',-4.57
2022-06-22,'PIN purchase from #5700 EVERYDAY STORE 1275 13TH ST BOULDER COUS',-8.25
2022-06-22,'Signature purchase from 4445197772509 WENDY'S - 11318 BOULDER CO US',-7.51
2022-06-22,'Signature purchase from 330629000267860 MASABI_RTD 303-299-6000 CO US',-3.0
2022-06-23,'Signature purchase from 984213689883 AMANTE UPTOWN BOULDER CO US',-1.63
2022-06-23,'Signature purchase from 4445197772509 WENDY'S - 11318 BOULDER CO US',-9.13
2022-06-24,'Signature purchase from 330629000267860 MASABI_RTD 303-299-6000 CO US',-3.0
2022-06-24,'Signature purchase from 542929807552062 GOODWILL BOULDER STORE BOULDER CO US',-11.96
2022-06-24,'Signature purchase from 984213689883 AMANTE UPTOWN BOULDER CO US',-1.63
2022-06-24,'Signature purchase from 984213689883 AMANTE UPTOWN BOULDER CO US',-1.53
2022-06-24,'Signature purchase from 4445197772509 WENDY'S - 11318 BOULDER CO US',-9.13
2022-06-24,'Signature purchase from 008788240042047 BROADWAY WINE & SPIRIT BOULDER CO US',-8.31
2022-06-25,'PIN purchase from 16022T71 WALGREENS STORE 1111 BROA BOULDER CO US',-39.48
2022-06-25,'PIN purchase from 16022T71 WALGREENS STORE 1111 BROA BOULDER CO US',-14.14
2022-06-25,'PIN purchase from 16022T71 WALGREENS STORE 1111 BROA BOULDER CO US',-14.14
2022-06-25,'Signature purchase from 4445197772509 WENDY'S - 11318 BOULDER CO US',-9.13
2022-06-25,'Signature purchase from 330629000267860 MASABI_RTD 303-299-6000 CO US',-3.0
2022-06-25,'Signature purchase from 008788240042047 BROADWAY WINE & SPIRIT BOULDER CO US',-8.31
2022-06-26,'Signature purchase from 08217060109MDF1 MCDONALD'S F109 BOULDER CO US',-10.66
2022-06-26,'Signature purchase from 984213689883 AMANTE UPTOWN BOULDER CO US',-1.53
2022-06-26,'Signature purchase from 599481901543100 STARBUCKS STORE 21402 BOULDER CO US',-3.22
2022-06-26,'PIN purchase from #5700 EVERYDAY STORE 1275 13TH ST BOULDER COUS',-15.0
2022-06-26,'Signature purchase from 330629000267860 MASABI_RTD 303-299-6000 CO US',-3.0
2022-06-27,'Signature purchase from 984213689883 AMANTE UPTOWN BOULDER CO US',-2.95
2022-06-27,'Signature purchase from 984213689883 AMANTE UPTOWN BOULDER CO US',-3.16
2022-06-27,'Signature purchase from 984213689883 AMANTE UPTOWN BOULDER CO US',-4.68
2022-06-27,'PIN purchase from 000000000883445 SHELL SERVICE STATION BOULDER CO US',-8.58
2022-06-27,'Signature purchase from 330629000267860 MASABI_RTD 303-299-6000 CO US',-3.0
2022-06-28,'Signature purchase from 4445197772509 WENDY'S - 11318 BOULDER CO US',-8.49
2022-06-28,'Signature purchase from 445488848992 DD DOORDASH MCDONALDS 855-973-1040 CA US',-27.85
2022-06-28,'Signature purchase from 330629000267860 MASABI_RTD 303-299-6000 CO US',-3.0
2022-06-29,'Signature purchase from 984213689883 AMANTE UPTOWN BOULDER CO US',-1.63
2022-06-29,'Signature purchase from 4445197772509 WENDY'S - 11318 BOULDER CO US',-7.51
2022-06-29,'Signature purchase from 420429002146855 Subway 11652 Boulder CO US',-7.58
2022-06-29,'Signature purchase from 330629000267860 MASABI_RTD 303-299-6000 CO US',-6.0
2022-06-29,'Signature purchase from 008788240042047 BROADWAY WINE & SPIRIT BOULDER CO US',-8.31
2022-06-30,'Signature purchase from 542929807552062 GOODWILL BOULDER STORE BOULDER CO US',-20.42
2022-06-30,'Signature purchase from 4445197772509 WENDY'S - 11318 BOULDER CO US',-13.16
2022-06-30,'PIN purchase from 000000000883445 SHELL SERVICE STATION BOULDER CO US',-8.58
