2020-05-14,'Cash Load at King Soopers 3600 Table Mesa Dr BOULDER CO 80305',496.05
2020-05-16,'Cash Load at King Soopers 3600 Table Mesa Dr BOULDER CO 80305',500.0
2020-05-19,'Direct Deposit from PAYPAL for TRANSFER',100.0
2020-05-21,'Return from 174030076999 PAYPAL *FACEBOOKPAY 402-935-7733 US',144.36
2020-05-21,'Return from 174030076999 PAYPAL *FACEBOOKPAY 402-935-7733 US',206.1
2020-05-26,'Direct Deposit from PAYPAL for TRANSFER',47.41
2020-05-27,'Direct Deposit from FIS EBT for CODHS EBT',552.0
2020-05-01,'PIN purchase from #5700 EVERYDAY STORE 1275 13TH ST BOULDER COUS',-4.01
2020-05-01,'Signature purchase from 445198553999 LEVELUPWENDYS10512056 8554665585 US',-9.38
2020-05-01,'Signature purchase from 445198553999 LEVELUPWENDYS10498518 8554665585 US',-15.79
2020-05-02,'Plan Fee 05/01/2020',-5.0
2020-05-02,'PIN purchase from #5700 EVERYDAY STORE 1275 13TH ST BOULDER COUS',-8.24
2020-05-02,'PIN purchase from #5700 EVERYDAY STORE 1275 13TH ST BOULDER COUS',-2.6
2020-05-02,'PIN purchase from KING SOOPERS #00 3600 TABLE MESA BOULDER COUS',-26.83
2020-05-02,'PIN purchase from SHELL SERVICE STATION SHELL BOULDER COUS',-1.73
2020-05-03,'Signature purchase from 650000007195350 DOTS DINER ON THE HILL BOULDER US',-9.0
2020-05-03,'PIN purchase from KING SOOPERS #00 3600 TABLE MESA BOULDER COUS',-23.16
2020-05-03,'PIN purchase from SHELL SERVICE STATION SHELL BOULDER COUS',-3.46
2020-05-03,'Signature purchase from 445265732997 DOORDASH*WENDYS 6506819470 US',-21.64
2020-05-03,'PIN purchase from SHELL SERVICE STATION SHELL BOULDER COUS',-1.95
2020-05-03,'PIN purchase from SHELL SERVICE STATION SHELL BOULDER COUS',-7.73
2020-05-03,'PIN purchase from SHELL SERVICE STATION SHELL BOULDER COUS',-4.51
2020-05-04,'PIN purchase from SHELL SERVICE STATION SHELL BOULDER COUS',-2.52
2020-05-05,'Signature purchase from 650000007195350 DOTS DINER ON THE HILL BOULDER US',-9.0
2020-05-05,'Signature purchase from 984213689883 AMANTE UPTOWN BOULDER US',-3.0
2020-05-05,'PIN purchase from #5700 EVERYDAY STORE 1275 13TH ST BOULDER COUS',-4.55
2020-05-05,'PIN purchase from SHELL SERVICE STATION SHELL BOULDER COUS',-8.52
2020-05-05,'PIN purchase from SHELL SERVICE STATION SHELL BOULDER COUS',-2.17
2020-05-06,'Signature purchase from 984213689883 AMANTE UPTOWN BOULDER US',-1.91
