2023-09-26,'Direct Deposit from FIS EBT for CODHS EBT',935.0
2023-09-01,'PIN purchase from 000000000883445 SHELL SERVICE STATION BOULDER CO US',-2.78
2023-09-02,'Signature purchase from 330629000267860 MASABI_RTD 303-299-6000 CO US',-3.0
2023-09-02,'Plan Fee 09/01/2023',-5.0
2023-09-02,'PIN purchase from 16022T23 WALGREENS STORE 1111 BROA BOULDER CO US',-18.09
2023-09-02,'Signature purchase from 056947000049733 VESTA *AT&T PREPAID 866-608-3007 OR US',-45.64
2023-09-02,'Signature purchase from 445488848992 DD DOORDASH 7-ELEVEN 855-973-1040 CA US',-31.81
2023-09-03,'Signature purchase from 984213689883 AMANTE UPTOWN BOULDER CO US',-5.45
2023-09-03,'PIN purchase from 000000000883445 SHELL SERVICE STATION BOULDER CO US',-8.56
2023-09-03,'Signature purchase from 445488848992 DD DOORDASH MCDONALDS 855-973-1040 CA US',-37.03
2023-09-04,'Signature purchase from 984213689883 AMANTE UPTOWN BOULDER CO US',-4.68
2023-09-04,'PIN purchase from 16022T22 WALGREENS STORE 1111 BROA BOULDER CO US',-20.5
2023-09-04,'PIN purchase from 000000000883445 SHELL SERVICE STATION BOULDER CO US',-14.12
2023-09-05,'Signature purchase from 984213689883 AMANTE UPTOWN BOULDER CO US',-4.63
2023-09-05,'Signature purchase from 984213689883 AMANTE UPTOWN BOULDER CO US',-5.45
2023-09-05,'PIN purchase from 000000000883445 SHELL SERVICE STATION BOULDER CO US',-14.12
2023-09-06,'Signature purchase from 984213689883 AMANTE UPTOWN BOULDER CO US',-1.63
2023-09-06,'Signature purchase from 4445197772509 WENDY'S - 11318 BOULDER CO US',-9.56
2023-09-06,'Signature purchase from 4445197772509 WENDY'S - 11318 BOULDER CO US',-4.35
2023-09-06,'Signature purchase from 420429002146855 Subway 11652 Boulder CO US',-2.97
2023-09-06,'Signature purchase from 330629000267860 MASABI_RTD 303-299-6000 CO US',-3.0
2023-09-07,'Signature purchase from 4445197772509 WENDY'S - 11318 BOULDER CO US',-4.35
2023-09-07,'Signature purchase from 4445197772509 WENDY'S - 11318 BOULDER CO US',-10.02
2023-09-08,'Signature purchase from 008788240042047 BROADWAY WINE & SPIRIT BOULDER CO US',-8.31
2023-09-26,'PIN purchase from 7-ELEVEN 1091 13TH US BOULDER COUS',-4.04
2023-09-27,'PIN purchase from 16022T24 WALGREENS STORE 1111 BROA BOULDER CO US',-7.57
2023-09-27,'Signature purchase from 330592928882 SHELL OIL 57444450407 BOULDER CO US',-2.84
2023-09-28,'Signature purchase from 984213689883 AMANTE UPTOWN BOULDER CO US',-5.45
2023-09-28,'Signature purchase from 984213689883 AMANTE UPTOWN BOULDER CO US',-5.45
2023-09-28,'Signature purchase from 330592928882 SHELL OIL 57444450407 BOULDER CO US',-15.91
2023-09-29,'PIN purchase from 16022T24 WALGREENS STORE 1111 BROA BOULDER CO US',-13.09
2023-09-29,'PIN purchase from 16022T24 WALGREENS STORE 1111 BROA BOULDER CO US',-4.66
2023-09-29,'PIN purchase from 7-ELEVEN 1091 13TH US BOULDER COUS',-9.04
2023-09-29,'Signature purchase from 4445197772509 WENDY'S - 11318 BOULDER CO US',-8.36
2023-09-29,'Signature purchase from 330592928882 SHELL OIL 57444450407 BOULDER CO US',-3.15
2023-09-29,'Signature purchase from 330592928882 SHELL OIL 57444450407 BOULDER CO US',-11.4
2023-09-29,'Signature purchase from 599291101543100 STARBUCKS STORE 10857 BOULDER CO US',-3.22
2023-09-30,'Signature purchase from 984213689883 AMANTE UPTOWN BOULDER CO US',-6.27
2023-09-30,'Signature purchase from 984213689883 AMANTE UPTOWN BOULDER CO US',-5.45
2023-09-30,'Signature purchase from 330592928882 SHELL OIL 57444450407 BOULDER CO US',-5.62
