2020-03-01,'PAYPAL*Chitester Donald Visa Money Transfer from C38889A385A2A3859940C49695819384',76.13
2020-03-06,'Direct Deposit from EFUNDS CORP for CODHS EBT',323.59
2020-03-06,'Direct Deposit from EFUNDS CORP for CODHS EBT',552.0
2020-03-09,'Direct Deposit from PAYPAL for VERIFYBANK',0.12
2020-03-09,'Direct Deposit from PAYPAL for VERIFYBANK',0.19
2020-03-13,'Cash Load at WALGREENS 1111 BROADWAY BOULDER CO BOULDER CO 80302  tCAM:smendoza:16022:1584128646300',170.0
2020-03-27,'Direct Deposit from EFUNDS CORP for CODHS EBT',552.0
2020-03-01,'Signature purchase from 984213689883 AMANTE UPTOWN BOULDER US',-1.0
2020-03-01,'Signature Purchase Transaction Fee',-1.0
2020-03-01,'PIN purchase from SHELL SERVICE STATION SHELL BOULDER COUS',-1.68
2020-03-01,'PIN purchase from SHELL SERVICE STATION SHELL BOULDER COUS',-1.73
2020-03-01,'PIN purchase from SHELL SERVICE STATION SHELL BOULDER COUS',-10.87
2020-03-01,'PIN purchase from SHELL SERVICE STATION SHELL BOULDER COUS',-7.73
2020-03-02,'Plan Fee 03/01/2020',-9.95
2020-03-02,'Signature purchase from 650000007195350 DOTS DINER ON THE HILL BOULDER US',-11.88
2020-03-03,'Signature purchase from 912200472845 BREADWORKS BOULDER US',-2.29
2020-03-03,'Signature purchase from 912200472845 BREADWORKS BOULDER US',-7.03
2020-03-03,'Signature purchase from 616881801664272 PHARMACA - USPS BOULDER US',-0.69
2020-03-03,'Signature purchase from 984213689883 AMANTE UPTOWN BOULDER US',-4.71
2020-03-03,'Signature purchase from 984213689883 AMANTE UPTOWN BOULDER US',-2.95
2020-03-03,'Signature purchase from 984213689883 AMANTE UPTOWN BOULDER US',-2.51
2020-03-04,'Signature purchase from 650000007195350 DOTS DINER ON THE HILL BOULDER US',-10.79
2020-03-05,'Signature purchase from 984213689883 AMANTE UPTOWN BOULDER US',-2.26
2020-03-05,'Signature purchase from 984213689883 AMANTE UPTOWN BOULDER US',-1.91
2020-03-05,'Signature purchase from 599481901543100 STARBUCKS STORE 21402 BOULDER US',-2.67
2020-03-06,'Signature purchase from 984213689883 AMANTE UPTOWN BOULDER US',-3.0
2020-03-06,'Signature purchase from 650000007195350 DOTS DINER ON THE HILL BOULDER US',-13.66
2020-03-07,'Signature purchase from 330629000267860 MASABI-LLC-RTD-DENVER 303-299-6000 US',-6.0
2020-03-07,'PIN purchase from #5700 EVERYDAY STORE 1275 13TH ST BOULDER COUS',-5.4
2020-03-07,'Signature purchase from 330629000267860 MASABI-LLC-RTD-DENVER 303-299-6000 US',-6.0
2020-03-07,'Signature purchase from 650000007195350 DOTS DINER ON THE HILL BOULDER US',-14.89
2020-03-08,'Signature purchase from 376042700991 #5700 EVERYDAY STORE BOULDER US',-5.4
2020-03-08,'Signature purchase from 376042700991 #5700 EVERYDAY STORE BOULDER US',-1.39
2020-03-08,'Signature purchase from 225125463995 FORMOSA BAKERY LLC BOULDER US',-10.63
2020-03-08,'Signature purchase from 8788430094288 SANTIAGOS MEXICAN REST BOULDER US',-2.45
2020-03-08,'Signature purchase from 984213689883 AMANTE UPTOWN BOULDER US',-2.95
